"rgn_id","rgn_name","area_km2"
2,"Blekinge",6562.33398438
11,"Gävleborg",10164.3876953
5,"Gotland",39046.09375
4,"Halland",3556.46484375
3,"Kalmar",18609.0898438
14,"Norrbotten",9979.24902344
7,"Östergötland",2948.42480469
1,"Skåne",8130.41650391
8,"Södermanland",1760.79418945
9,"Stockholm",14282.9033203
10,"Uppsala",8587.77734375
13,"Västerbotten",12198.1054688
12,"Västernorrland",11207.0654297
6,"Västra Götaland",8386.95117188
