"rgn_id","label"
2,"Sweden"
11,"Sweden"
5,"Sweden"
4,"Sweden"
3,"Sweden"
14,"Sweden"
7,"Sweden"
1,"Sweden"
8,"Sweden"
9,"Sweden"
10,"Sweden"
13,"Sweden"
12,"Sweden"
6,"Sweden"
