"cntry_key","year","usd"
"SWE",2002,2.50961e+11
"SWE",2004,3.6209e+11
"SWE",2005,3.7058e+11
"SWE",2006,3.99076e+11
"SWE",2007,4.62513e+11
"SWE",2008,4.86159e+11
"SWE",2009,4.05783e+11
"SWE",2010,4.62903e+11
"SWE",2011,5.39682e+11
