"cntry_key","sector","year","value"
"SWE","cf",1999,2278.08
"SWE","cf",2000,2201.353
"SWE","cf",2001,2207.681
"SWE","cf",2002,1764.721
"SWE","cf",2003,1634.206
"SWE","cf",2004,1513.183
"SWE","tour",2005,57132.1113922
"SWE","tour",2006,59052.1249718
"SWE","tour",2007,59731.1541646
"SWE","tour",2008,57459.9185887
"SWE","tour",2009,61838.4861422
"SWE","tour",2010,60082.3761609
