"rgn_id","rgn_name","area_km2"
2,"Blekinge",385.222961426
11,"Gävleborg",580.560302734
5,"Gotland",546.535217285
4,"Halland",275.657775879
3,"Kalmar",1029.48571777
14,"Norrbotten",1156.79174805
7,"Östergötland",598.633239746
1,"Skåne",448.513275146
8,"Södermanland",265.918579102
9,"Stockholm",1902.92419434
10,"Uppsala",431.029815674
13,"Västerbotten",772.706237793
12,"Västernorrland",954.088500977
6,"Västra Götaland",1141.48413086
