"cntry_key","rgn_id"
"SWE",2
"SWE",11
"SWE",5
"SWE",4
"SWE",3
"SWE",14
"SWE",7
"SWE",1
"SWE",8
"SWE",9
"SWE",10
"SWE",13
"SWE",12
"SWE",6
