"region_id","rgn_name","rgn_title"
0,"GLOBAL","Sweden"
2,"Blekinge","Blekinge"
11,"Gävleborg","Gävleborg"
5,"Gotland","Gotland"
4,"Halland","Halland"
3,"Kalmar","Kalmar"
14,"Norrbotten","Norrbotten"
7,"Östergötland","Östergötland"
1,"Skåne","Skåne"
8,"Södermanland","Södermanland"
9,"Stockholm","Stockholm"
10,"Uppsala","Uppsala"
13,"Västerbotten","Västerbotten"
12,"Västernorrland","Västernorrland"
6,"Västra Götaland","Västra Götaland"
